dataset_slug,dataset_name,task_name,fold,problem_type,num_trials,sample_size,seed,train_metric_error,val_metric_error,test_metric_error,train_rows,val_rows,test_rows,model_train_seconds,run_seconds,status,hf_found,hf_dataset_name,hf_method,hf_metric_name,hf_metric_error,hf_delta_local_minus_hf,hf_local_rank,hf_total_methods,hf_best_metric_error
amazon-employee-access,tabarena-amazon-employee-access,fold-7,7,binary_classification,1,50000,42,0.4128693049777787,0.4522321887171767,0.444423448533744,17476,4370,10923,1.0726101398468018,4.50725245475769,ok,True,Amazon_employee_access,GBM (default),roc_auc,0.1511725558402388,0.2932508926935052,45,45,0.1148996942148048
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-0,0,regression,1,50000,42,722.8080077178935,701.6967448006197,721.8559172069555,820,205,513,0.3468132019042969,6.293967485427856,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,727.096139944832,-5.240222737876479,30,45,684.4739289534879
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-2,2,regression,1,50000,42,762.4857794963903,812.6934852365769,818.781881058145,820,206,512,0.0791981220245361,1.3452048301696775,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,773.1062748747117,45.67560618343328,42,45,749.273935417717
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-4,4,regression,1,50000,42,315.94160869648874,729.2378102907456,776.250081521336,820,205,513,0.4264187812805176,1.7396035194396973,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,761.084859104398,15.165222416938036,38,45,722.6529421211595
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-6,6,regression,1,50000,42,629.7667782028169,700.552017172394,737.4120121022197,820,205,513,0.0808992385864257,1.3807859420776367,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,742.8219271991052,-5.40991509688547,17,45,721.8301271786611
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-8,8,regression,1,50000,42,708.6086938200481,828.70500031908,787.1981389295529,820,206,512,1.5554921627044678,2.8925020694732666,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,737.6286151076337,49.56952382191923,42,45,716.0325081352468
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-10,10,regression,1,50000,42,660.6945439321004,934.0551075862104,766.5065980866536,820,205,513,0.3001089096069336,1.603747844696045,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,744.2329064370816,22.27369164957201,39,45,719.1031916439499
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-12,12,regression,1,50000,42,650.9812347018096,672.08225134779,757.7858854965139,820,205,513,1.1521821022033691,2.4958415031433105,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,734.0509505423823,23.73493495413152,28,45,712.0036764324274
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-14,14,regression,1,50000,42,647.0640803182634,791.2697334171552,759.3902137775362,820,206,512,0.1213526725769043,1.445784330368042,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,731.704344058786,27.68586971875027,37,45,704.9382338572465
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-16,16,regression,1,50000,42,282.31083073334594,755.5667264341865,793.4400509692133,820,205,513,1.2256684303283691,2.582594156265259,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,751.8667176541305,41.57333331508278,43,45,720.6484085667272
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-18,18,regression,1,50000,42,464.2429132926623,880.0731658189445,756.3063666356172,820,205,513,0.314798355102539,1.6808326244354248,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,754.1708790259817,2.135487609635561,29,45,729.6869817666928
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-20,20,regression,1,50000,42,803.9209977441674,828.0799046714002,885.833772385202,820,206,512,0.9245200157165528,2.437958240509033,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,749.3504230158543,136.4833493693477,45,45,736.8072203310385
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-22,22,regression,1,50000,42,1925.9908377323957,1959.3755704759224,1940.678198917904,820,205,513,0.0346205234527587,1.3849146366119385,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,734.1871815738813,1206.4910173440226,45,45,712.8087869710102
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-24,24,regression,1,50000,42,709.7709997633367,894.4893392086299,847.6150300022489,820,205,513,0.4357762336730957,1.781383752822876,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,781.1274408135182,66.48758918873068,43,45,745.6296716830508
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-26,26,regression,1,50000,42,840.444365837945,907.295109266718,851.7785745856527,820,206,512,0.343228816986084,1.6302907466888428,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,733.8734304291761,117.90514415647658,45,45,711.5431148715749
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-28,28,regression,1,50000,42,806.6303320034682,760.0133331273188,825.3419895359821,820,205,513,0.1824507713317871,1.47892427444458,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,703.304733770604,122.03725576537806,43,45,689.3374125961791
apsfailure,tabarena-apsfailure,fold-0,0,binary_classification,1,10000,42,0.0098564885496182,0.0136554362276796,0.0134600234286903,10000,10134,25334,2.217264175415039,22.02955651283264,ok,True,APSFailure,GBM (default),roc_auc,0.0053627177280739,0.0080973057006163,43,45,0.0047031234604394
apsfailure,tabarena-apsfailure,fold-2,2,binary_classification,1,10000,42,0.0009239050009594,0.011730155356877,0.013074718571021,10000,10134,25333,6.8059258460998535,13.243625164031982,ok,True,APSFailure,GBM (default),roc_auc,0.0094402141712931,0.0036345043997279,38,45,0.0073480941827037
apsfailure,tabarena-apsfailure,fold-4,4,binary_classification,1,10000,42,0.0149756036383943,0.021903502023302,0.0205605319172281,10000,10134,25333,2.047948122024536,9.121870279312134,ok,True,APSFailure,GBM (default),roc_auc,0.0061420640319501,0.014418467885278,44,45,0.0049785170393452
apsfailure,tabarena-apsfailure,fold-6,6,binary_classification,1,10000,42,0.0015022532464309,0.0097664347653226,0.0120690598964321,10000,10134,25334,3.0755770206451416,9.266526222229004,ok,True,APSFailure,GBM (default),roc_auc,0.0092041908890859,0.0028648690073461,38,45,0.0063322713786798
apsfailure,tabarena-apsfailure,fold-8,8,binary_classification,1,10000,42,6.339512904407485e-05,0.0093392047261087,0.0131790831888701,10000,10134,25333,1.1667020320892334,7.116457939147949,ok,True,APSFailure,GBM (default),roc_auc,0.0099261372364003,0.0032529459524698,35,45,0.0083664172390336
bank-customer-churn,tabarena-bank-customer-churn,fold-1,1,binary_classification,1,10000,42,0.1462498064932412,0.1663447158524427,0.1570502967149928,5333,1334,3333,0.1104934215545654,1.6087088584899902,ok,True,Bank_Customer_Churn,GBM (default),roc_auc,0.1270036724515084,0.0300466242634843,40,45,0.1161844238779268
bank-customer-churn,tabarena-bank-customer-churn,fold-3,3,binary_classification,1,10000,42,0.0702194850922416,0.118398277390052,0.1347273186168869,5332,1334,3334,0.3554110527038574,1.858092784881592,ok,True,Bank_Customer_Churn,GBM (default),roc_auc,0.1325500833451208,0.002177235271766,27,45,0.1243991801391766
bank-customer-churn,tabarena-bank-customer-churn,fold-5,5,binary_classification,1,10000,42,0.1755720970408749,0.1599801290572726,0.1618617187161848,5333,1334,3333,0.0753195285797119,1.4454452991485596,ok,True,Bank_Customer_Churn,GBM (default),roc_auc,0.1222868640771204,0.0395748546390644,40,45,0.1125669093140873
bank-customer-churn,tabarena-bank-customer-churn,fold-7,7,binary_classification,1,10000,42,0.0711057659160122,0.1566273402016174,0.1386250559080521,5333,1334,3333,0.1525824069976806,1.5525169372558594,ok,True,Bank_Customer_Churn,GBM (default),roc_auc,0.1329984584360395,0.0056265974720126,28,45,0.122594288999404
bank-marketing,tabarena-bank-marketing,fold-0,0,binary_classification,1,50000,42,0.2573048166915634,0.2553411330196937,0.2516566146694033,24112,6028,15071,0.1218917369842529,9.459586381912231,ok,True,bank-marketing,GBM (default),roc_auc,0.2297333808314071,0.0219232338379962,38,45,0.2244975748874648
bank-marketing,tabarena-bank-marketing,fold-2,2,binary_classification,1,50000,42,0.1909568611628092,0.2405376962876523,0.2463023504319499,24112,6029,15070,1.6404566764831543,3.995445966720581,ok,True,bank-marketing,GBM (default),roc_auc,0.2398130522188583,0.0064892982130916,34,45,0.2371135062082269
bank-marketing,tabarena-bank-marketing,fold-4,4,binary_classification,1,50000,42,0.2227957914958783,0.2218804450341289,0.2310129721173792,24112,6029,15070,0.9694244861602784,2.8107049465179443,ok,True,bank-marketing,GBM (default),roc_auc,0.2313123296559485,-0.0002993575385692,14,45,0.2291149737123331
bank-marketing,tabarena-bank-marketing,fold-6,6,binary_classification,1,50000,42,0.1949199135538661,0.2485841584026497,0.2393855614379743,24112,6028,15071,0.480691909790039,2.2003629207611084,ok,True,bank-marketing,GBM (default),roc_auc,0.2397856977605152,-0.0004001363225409,15,45,0.2369382640971333
bank-marketing,tabarena-bank-marketing,fold-8,8,binary_classification,1,50000,42,0.1861786582181841,0.2261517496043608,0.239020093612849,24112,6029,15070,0.2912836074829101,1.98743200302124,ok,True,bank-marketing,GBM (default),roc_auc,0.2378188484935001,0.0012012451193489,23,45,0.2350137195947816
bioresponse,tabarena-bioresponse,fold-1,1,binary_classification,1,10000,42,0.1791113093991201,0.1889047649627536,0.2251699259442622,2000,501,1250,0.4028971195220947,10.462941884994509,ok,True,Bioresponse,GBM (default),roc_auc,0.1380113249582276,0.0871586009860345,43,45,0.1345277141737317
bioresponse,tabarena-bioresponse,fold-3,3,binary_classification,1,10000,42,0.1914033894890583,0.1863146360721248,0.214684139265986,2000,500,1251,0.4164183139801025,10.306836128234863,ok,True,Bioresponse,GBM (default),roc_auc,0.1370600318151631,0.0776241074508229,43,45,0.1295464022610387
bioresponse,tabarena-bioresponse,fold-5,5,binary_classification,1,10000,42,0.0327057719267149,0.1425956845620344,0.1291101965880727,2000,501,1250,10.259407043457031,20.77833294868469,ok,True,Bioresponse,GBM (default),roc_auc,0.1215034965034964,0.0076067000845763,26,45,0.1175325412051075
bioresponse,tabarena-bioresponse,fold-7,7,binary_classification,1,10000,42,0.096591549976635,0.1419213973799127,0.1688352208263712,2000,501,1250,3.0100367069244385,12.869166374206545,ok,True,Bioresponse,GBM (default),roc_auc,0.1307991418610887,0.0380360789652824,42,45,0.1235560162551314
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-0,0,binary_classification,1,50000,42,0.2550566909294514,0.285361842105263,0.305657894736842,398,100,250,0.3376791477203369,7.320669889450073,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.3370614035087718,-0.0314035087719297,33,45,0.2453508771929824
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-2,2,binary_classification,1,50000,42,0.5,0.5,0.5,399,100,249,0.0247101783752441,1.3521943092346191,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2931311329170383,0.2068688670829617,45,45,0.2629348795718108
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-4,4,binary_classification,1,50000,42,0.1569771468144045,0.2025767543859649,0.3052185548617305,399,100,249,0.1444101333618164,1.554037094116211,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2766280107047278,0.0285905441570026,42,45,0.2528991971454059
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-6,6,binary_classification,1,50000,42,0.2434210526315789,0.2796052631578947,0.2628070175438597,398,100,250,0.1516668796539306,1.4094557762145996,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.3016666666666667,-0.038859649122807,9,45,0.2514473684210526
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-8,8,binary_classification,1,50000,42,0.2060595567867035,0.2349232456140351,0.3031668153434433,399,100,249,0.0453338623046875,1.7042639255523682,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.3004014272970561,0.0027653880463872,40,45,0.2431311329170383
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-10,10,binary_classification,1,50000,42,0.2372056786703601,0.300438596491228,0.2719446922390722,399,100,249,0.1069593429565429,1.3665595054626465,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.28028545941124,-0.0083407671721678,35,45,0.2341213202497769
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-12,12,binary_classification,1,50000,42,0.2630529115341545,0.2283442982456139,0.2387719298245615,398,100,250,0.0266056060791015,1.4087700843811035,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.233157894736842,0.0056140350877195,29,45,0.212719298245614
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-14,14,binary_classification,1,50000,42,0.5,0.5,0.5,399,100,249,0.1739554405212402,1.512948989868164,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.3170383586083853,0.1829616413916146,45,45,0.2771632471008027
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-16,16,binary_classification,1,50000,42,0.2296052631578947,0.263157894736842,0.2765834076717217,399,100,249,0.0762989521026611,1.3759782314300537,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2482158786797502,0.0283675289919714,40,45,0.2420606601248885
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-18,18,binary_classification,1,50000,42,0.2433685610302352,0.2505482456140351,0.262280701754386,398,100,250,0.0398697853088378,1.3803730010986328,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2435964912280701,0.0186842105263158,40,45,0.1723245614035088
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-20,20,binary_classification,1,50000,42,0.2523891966759003,0.3730811403508772,0.2731043710972345,399,100,249,0.0267276763916015,1.3793325424194336,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2936663693131132,-0.0205619982158786,21,45,0.2341213202497769
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-22,22,binary_classification,1,50000,42,0.275623268698061,0.3081140350877192,0.2741748438893845,399,100,249,0.0237183570861816,1.3649396896362305,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2380909901873328,0.0360838537020516,41,45,0.2034344335414808
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-24,24,binary_classification,1,50000,42,0.2574363101903695,0.3500548245614034,0.2687719298245614,398,100,250,0.123514175415039,1.437169313430786,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2575438596491226,0.0112280701754388,38,45,0.2430701754385964
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-26,26,binary_classification,1,50000,42,0.2509695290858726,0.2036732456140351,0.2508920606601248,399,100,249,0.0415594577789306,1.304922342300415,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2764942016057091,-0.0256021409455843,15,45,0.2239518287243532
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-28,28,binary_classification,1,50000,42,0.3790339335180055,0.4144736842105263,0.4135593220338983,399,100,249,0.0246891975402832,1.542625904083252,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.29049955396967,0.1230597680642283,45,45,0.2286797502230151
churn,tabarena-churn,fold-0,0,binary_classification,1,10000,42,0.2106684836833523,0.2275815974156176,0.2243230998827416,2666,667,1667,0.0532374382019043,6.068075180053711,ok,True,churn,GBM (default),roc_auc,0.0712995534709637,0.1530235464117779,42,45,0.0550847457627118
churn,tabarena-churn,fold-2,2,binary_classification,1,10000,42,0.0395045547950747,0.1130481601128809,0.1055265622909139,2667,667,1666,0.2934231758117676,1.7938663959503174,ok,True,churn,GBM (default),roc_auc,0.0802801195414604,0.0252464427494535,40,45,0.0551466761824047
churn,tabarena-churn,fold-4,4,binary_classification,1,10000,42,0.1030797737536111,0.1099105120493111,0.1098985538144476,2666,667,1667,0.0600678920745849,1.4901671409606934,ok,True,churn,GBM (default),roc_auc,0.0701773087446258,0.0397212450698218,40,45,0.0524138625353847
churn,tabarena-churn,fold-6,6,binary_classification,1,10000,42,0.0506852632762157,0.0811889643904792,0.0938776960523044,2666,667,1667,0.1538352966308593,1.5976788997650146,ok,True,churn,GBM (default),roc_auc,0.0769463099172085,0.0169313861350959,38,45,0.066991199706262
churn,tabarena-churn,fold-8,8,binary_classification,1,10000,42,0.0586957174986881,0.142920797593851,0.1172219991971096,2667,667,1666,0.1380536556243896,1.5872972011566162,ok,True,churn,GBM (default),roc_auc,0.0782907355368214,0.0389312636602882,40,45,0.0550455714646802
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-1,1,binary_classification,1,50000,42,0.0983989880151148,0.2547244422244421,0.2359282484323082,5238,1310,3274,1.3401312828063965,3.6875946521759033,ok,True,coil2000_insurance_policies,GBM (default),roc_auc,0.2427936143103405,-0.0068653658780323,25,45,0.2117878765166846
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-3,3,binary_classification,1,50000,42,0.2233139261445645,0.2399475524475525,0.2834403444341735,5238,1310,3274,0.4342780113220215,2.768170118331909,ok,True,coil2000_insurance_policies,GBM (default),roc_auc,0.2619098774993547,0.0215304669348188,39,45,0.2439753166612536
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-5,5,binary_classification,1,50000,42,0.1752702822282602,0.2152118714618714,0.2787449775231729,5238,1310,3274,0.9314441680908204,3.280095338821411,ok,True,coil2000_insurance_policies,GBM (default),roc_auc,0.2513733076076434,0.0273716699155295,40,45,0.2273615586585511
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-7,7,binary_classification,1,50000,42,0.1418572517474579,0.2068764568764569,0.2733030204611886,5238,1310,3274,0.7031455039978027,3.05462384223938,ok,True,coil2000_insurance_policies,GBM (default),roc_auc,0.2645439328453294,0.0087590876158591,37,45,0.2349097692390969
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-0,0,regression,1,50000,42,12.598073828178808,13.434417837898646,13.080005168920495,548,138,344,0.1701514720916748,5.902406930923462,ok,True,concrete_compressive_strength,GBM (default),rmse,4.609973311169731,8.470031857750765,45,45,3.914744220620437
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-2,2,regression,1,50000,42,12.899715451395728,14.027458564940918,13.01817265805928,549,138,343,0.1697499752044677,1.426431655883789,ok,True,concrete_compressive_strength,GBM (default),rmse,4.314838960334888,8.703333697724393,45,45,3.8529382255379434
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-4,4,regression,1,50000,42,4.010341431325911,5.736399257405406,5.956969147878932,549,138,343,0.1682870388031005,1.5203399658203125,ok,True,concrete_compressive_strength,GBM (default),rmse,4.709128910333633,1.247840237545299,39,45,4.03767945621805
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-6,6,regression,1,50000,42,3.054583988311069,4.829754697264813,5.253808383948511,548,138,344,0.8989715576171875,2.6373062133789062,ok,True,concrete_compressive_strength,GBM (default),rmse,4.563038192604608,0.6907701913439022,39,45,4.131734820441877
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-8,8,regression,1,50000,42,9.254056785261978,8.969880833660103,10.246070914925586,549,138,343,0.2800877094268799,1.516582489013672,ok,True,concrete_compressive_strength,GBM (default),rmse,5.053112777644362,5.192958137281224,45,45,4.152365178984297
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-10,10,regression,1,50000,42,2.741063339087376,6.04660644858332,4.596818440911649,549,138,343,0.8481295108795166,2.092604875564575,ok,True,concrete_compressive_strength,GBM (default),rmse,3.828762467454686,0.7680559734569634,30,45,3.4796887181700407
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-12,12,regression,1,50000,42,16.720240559761535,16.984689258535052,16.555063006230206,548,138,344,0.021355390548706,1.3020126819610596,ok,True,concrete_compressive_strength,GBM (default),rmse,4.99477937847029,11.560283627759915,45,45,4.591680750036984
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-14,14,regression,1,50000,42,16.89889663633865,16.884015957234922,16.29414156139458,549,138,343,0.0208587646484375,1.2326126098632812,ok,True,concrete_compressive_strength,GBM (default),rmse,4.074742784314835,12.219398777079745,45,45,3.634830464629737
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-16,16,regression,1,50000,42,4.486150717366775,5.128898716759659,5.454289334277143,549,138,343,0.4322354793548584,1.6881418228149414,ok,True,concrete_compressive_strength,GBM (default),rmse,4.496490039895541,0.9577992943816024,39,45,4.02294171581984
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-18,18,regression,1,50000,42,5.418702624322671,6.784073853188008,6.341776173705406,548,138,344,0.0910120010375976,1.3205580711364746,ok,True,concrete_compressive_strength,GBM (default),rmse,4.471472715059903,1.8703034586455027,39,45,4.191752103124165
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-20,20,regression,1,50000,42,16.878038739620784,17.184278476882884,16.259105032583673,549,138,343,0.0271542072296142,1.294682264328003,ok,True,concrete_compressive_strength,GBM (default),rmse,4.887172630597362,11.37193240198631,45,45,4.446104138080729
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-22,22,regression,1,50000,42,10.56378501517884,10.4178332494113,10.47779284858405,549,138,343,0.3963930606842041,1.623448371887207,ok,True,concrete_compressive_strength,GBM (default),rmse,4.71247794026212,5.765314908321931,45,45,4.150773060379446
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-24,24,regression,1,50000,42,5.364627163943009,7.696438550981015,7.313507937636122,548,138,344,0.3221960067749023,1.5981791019439695,ok,True,concrete_compressive_strength,GBM (default),rmse,4.645693698876255,2.667814238759867,40,45,4.136710158675941
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-26,26,regression,1,50000,42,5.880026343015655,7.089915849948039,6.726651963000199,549,138,343,0.3514432907104492,1.6010122299194336,ok,True,concrete_compressive_strength,GBM (default),rmse,3.7930522554755113,2.933599707524688,40,45,3.496669953187038
