dataset_slug,dataset_name,task_name,fold,problem_type,num_trials,sample_size,seed,train_metric_error,val_metric_error,test_metric_error,train_rows,val_rows,test_rows,model_train_seconds,run_seconds,status,hf_found,hf_dataset_name,hf_method,hf_metric_name,hf_metric_error,hf_delta_local_minus_hf,hf_local_rank,hf_total_methods,hf_best_metric_error
diabetes,tabarena-diabetes,fold-5,5,binary_classification,1,50000,42,0.5,0.5,0.5,409,103,256,0.0233683586120605,1.3514504432678225,ok,True,diabetes,GBM (default),roc_auc,0.1901606425702811,0.3098393574297189,45,45,0.1702141900937082
diabetes,tabarena-diabetes,fold-9,9,binary_classification,1,50000,42,0.1702770913297229,0.1343283582089551,0.2312117338356993,409,103,256,0.0343592166900634,1.337831735610962,ok,True,diabetes,GBM (default),roc_auc,0.1896656125950346,0.0415461212406647,45,45,0.1746619121307946
diabetes,tabarena-diabetes,fold-13,13,binary_classification,1,50000,42,0.2329118250170883,0.1888474295190713,0.2313462961717016,409,103,256,0.0255982875823974,1.314849853515625,ok,True,diabetes,GBM (default),roc_auc,0.1782950952028525,0.053051200968849,45,45,0.1581107448025297
diabetes,tabarena-diabetes,fold-17,17,binary_classification,1,50000,42,0.3977026955741942,0.3841210613598673,0.4025435073627844,409,103,256,0.0239999294281005,1.3165879249572754,ok,True,diabetes,GBM (default),roc_auc,0.1684738955823292,0.2340696117804551,45,45,0.1572958500669343
diabetes,tabarena-diabetes,fold-21,21,binary_classification,1,50000,42,0.1138335348861665,0.1811774461028192,0.2187647177555003,409,103,256,0.0380072593688964,1.33351469039917,ok,True,diabetes,GBM (default),roc_auc,0.1850232120029603,0.0337415057525399,45,45,0.1795734373948732
diabetes,tabarena-diabetes,fold-25,25,binary_classification,1,50000,42,0.2024685840475314,0.1710199004975123,0.2134158648994146,409,103,256,0.029261827468872,1.323138952255249,ok,True,diabetes,GBM (default),roc_auc,0.1643006122586287,0.0491152526407859,45,45,0.1400793917782412
diabetes,tabarena-diabetes,fold-29,29,binary_classification,1,50000,42,0.1730374888269625,0.1691542288557214,0.1857296642669716,409,103,256,0.0275342464447021,1.3274152278900146,ok,True,diabetes,GBM (default),roc_auc,0.1480858507703694,0.0376438134966022,45,45,0.1369844580501917
diabetes130us,tabarena-diabetes130us,fold-3,3,binary_classification,1,50000,42,0.340903892569223,0.3513068704386577,0.3371789380427141,38142,9536,23840,29.34965705871582,48.92169380187988,ok,True,Diabetes130US,GBM (default),roc_auc,0.3368401767534845,0.0003387612892296,32,45,0.3113146533675668
diabetes130us,tabarena-diabetes130us,fold-7,7,binary_classification,1,50000,42,0.1415132288230136,0.3447500768489346,0.3447388187486958,38143,9536,23839,98.50286507606506,120.04960989952087,ok,True,Diabetes130US,GBM (default),roc_auc,0.3505834254198903,-0.0058446066711944,30,45,0.3247906574377008
diamonds,tabarena-diamonds,fold-2,2,regression,1,10000,42,600.7742523178418,766.5704918869172,733.9668867934265,10000,7192,17980,8.894761085510254,20.832640647888184,ok,True,diamonds,GBM (default),rmse,527.5911216351767,206.3757651582498,40,45,510.2040428692208
diamonds,tabarena-diamonds,fold-6,6,regression,1,10000,42,515.2671424178037,836.6091740448235,786.5161953804113,10000,7192,17980,6.12925124168396,15.15769100189209,ok,True,diamonds,GBM (default),rmse,523.4964799222045,263.01971545820686,40,45,503.0673908343303
e-commereshippingdata,tabarena-e-commereshippingdata,fold-1,1,binary_classification,1,10000,42,0.2358239343074507,0.2520212355212355,0.2742183963209337,5866,1467,3666,0.1021327972412109,1.5304217338562012,ok,True,E-CommereShippingData,GBM (default),roc_auc,0.265604088483622,0.0086143078373116,44,45,0.2503580855595658
e-commereshippingdata,tabarena-e-commereshippingdata,fold-5,5,binary_classification,1,10000,42,0.2302653485292332,0.2353021235521235,0.2646233366815341,5866,1467,3666,0.073021650314331,1.43090558052063,ok,True,E-CommereShippingData,GBM (default),roc_auc,0.2645440371882163,7.929949331786368e-05,14,45,0.2602689752248597
fitness-club,tabarena-fitness-club,fold-0,0,binary_classification,1,50000,42,0.5,0.5,0.5,800,200,500,0.0230164527893066,6.55382251739502,ok,True,Fitness_Club,GBM (default),roc_auc,0.2068965517241379,0.2931034482758621,45,45,0.1899198427102237
fitness-club,tabarena-fitness-club,fold-4,4,binary_classification,1,50000,42,0.1494379276637341,0.225852105201085,0.1919011745953434,800,200,500,0.0460295677185058,1.3481812477111816,ok,True,Fitness_Club,GBM (default),roc_auc,0.2098901307425189,-0.0179889561471755,16,45,0.1827359152925103
fitness-club,tabarena-fitness-club,fold-8,8,binary_classification,1,10000,42,0.1646746052904409,0.1979166666666666,0.2070099818511798,800,200,500,0.0315561294555664,1.3381192684173584,ok,True,Fitness_Club,GBM (default),roc_auc,0.2150635208711434,-0.0080535390199636,25,45,0.1941734724742891
fitness-club,tabarena-fitness-club,fold-12,12,binary_classification,1,10000,42,0.1514892325009627,0.1644651491921218,0.1882863052429836,800,200,500,0.0531868934631347,1.3566372394561768,ok,True,Fitness_Club,GBM (default),roc_auc,0.1984098369988045,-0.0101235317558209,16,45,0.1849181198884228
fitness-club,tabarena-fitness-club,fold-16,16,binary_classification,1,10000,42,0.1596870464172516,0.176789715768369,0.1972902711626406,800,200,500,0.0490458011627197,1.3436198234558103,ok,True,Fitness_Club,GBM (default),roc_auc,0.2369494677318355,-0.0396591965691949,1,45,0.1978215905425151
fitness-club,tabarena-fitness-club,fold-20,20,binary_classification,1,10000,42,0.15916126070085,0.2001190476190475,0.1800892316999395,800,200,500,0.0452239513397216,1.3375136852264404,ok,True,Fitness_Club,GBM (default),roc_auc,0.1902412280701753,-0.0101519963702357,27,45,0.1691999395039322
fitness-club,tabarena-fitness-club,fold-24,24,binary_classification,1,10000,42,0.2444533309635949,0.2566666666666666,0.2504537205081669,800,200,500,0.024409532546997,1.3592402935028076,ok,True,Fitness_Club,GBM (default),roc_auc,0.2103561705989111,0.0400975499092558,45,45,0.1761758923169993
fitness-club,tabarena-fitness-club,fold-28,28,binary_classification,1,10000,42,0.1771268402500073,0.1698313480363249,0.2023093417332397,800,200,500,0.046910285949707,1.3809187412261963,ok,True,Fitness_Club,GBM (default),roc_auc,0.1953832141027345,0.0069261276305052,43,45,0.1727547012277273
food-delivery-time,tabarena-food-delivery-time,fold-2,2,regression,1,50000,42,7.245635709769046,7.4685918779298754,7.470978570907119,24240,6061,15150,3.368755578994751,6.866355895996094,ok,True,Food_Delivery_Time,GBM (default),rmse,7.559142589569092,-0.0881640186619732,17,45,7.329506026038339
food-delivery-time,tabarena-food-delivery-time,fold-6,6,regression,1,50000,42,7.365244481582796,7.452545709822333,7.603876692338792,24240,6060,15151,10.90454363822937,16.028077602386475,ok,True,Food_Delivery_Time,GBM (default),rmse,7.651459217071533,-0.047582524732741,19,45,7.429119187402935
givemesomecredit,tabarena-givemesomecredit,fold-1,1,binary_classification,1,50000,42,0.1190274526424343,0.1342544339667745,0.1360864555533383,50000,20000,50000,2.183817148208618,5.293586254119873,ok,True,GiveMeSomeCredit,GBM (default),roc_auc,0.135937623732584,0.0001488318207543,17,45,0.134503137015007
givemesomecredit,tabarena-givemesomecredit,fold-5,5,binary_classification,1,50000,42,0.1151733939234451,0.1428742954944951,0.1385457607041103,50000,20000,50000,2.2487754821777344,5.792557001113892,ok,True,GiveMeSomeCredit,GBM (default),roc_auc,0.1376968020657543,0.0008489586383559,25,45,0.1356248508475246
hazelnut-spread-contaminant-detection,tabarena-hazelnut-spread-contaminant-detection,fold-0,0,binary_classification,1,50000,42,0.5,0.5,0.5,1280,320,800,0.0472254753112793,7.367227554321289,ok,True,hazelnut-spread-contaminant-detection,GBM (default),roc_auc,0.0331312499999999,0.46686875,45,45,0.01004375
hazelnut-spread-contaminant-detection,tabarena-hazelnut-spread-contaminant-detection,fold-4,4,binary_classification,1,50000,42,2.4414062500532907e-06,0.0300390624999999,0.0227437499999999,1280,320,800,1.496805191040039,2.914238929748535,ok,True,hazelnut-spread-contaminant-detection,GBM (default),roc_auc,0.0196749999999999,0.0030687499999999,33,45,0.0049999999999998
hazelnut-spread-contaminant-detection,tabarena-hazelnut-spread-contaminant-detection,fold-8,8,binary_classification,1,50000,42,0.5,0.5,0.5,1280,320,800,0.0289011001586914,1.3437576293945312,ok,True,hazelnut-spread-contaminant-detection,GBM (default),roc_auc,0.02223125,0.4777687499999999,45,45,0.0056374999999999
hazelnut-spread-contaminant-detection,tabarena-hazelnut-spread-contaminant-detection,fold-12,12,binary_classification,1,50000,42,9.277343750002665e-05,0.0388671875,0.0329687499999999,1280,320,800,0.1433842182159423,1.4579205513000488,ok,True,hazelnut-spread-contaminant-detection,GBM (default),roc_auc,0.0244999999999999,0.00846875,36,45,0.0083437499999998
hazelnut-spread-contaminant-detection,tabarena-hazelnut-spread-contaminant-detection,fold-16,16,binary_classification,1,50000,42,1.7089843750039968e-05,0.024375,0.0311874999999999,1280,320,800,0.2278010845184326,1.5474109649658203,ok,True,hazelnut-spread-contaminant-detection,GBM (default),roc_auc,0.0267875,0.0043999999999998,33,45,0.00805
hazelnut-spread-contaminant-detection,tabarena-hazelnut-spread-contaminant-detection,fold-20,20,binary_classification,1,50000,42,0.0199169921874999,0.0601171875,0.0462,1280,320,800,0.2200644016265869,1.577162742614746,ok,True,hazelnut-spread-contaminant-detection,GBM (default),roc_auc,0.0257812499999999,0.02041875,42,45,0.0058
hazelnut-spread-contaminant-detection,tabarena-hazelnut-spread-contaminant-detection,fold-24,24,binary_classification,1,50000,42,0.0884240722656251,0.0809375000000001,0.1124781249999999,1280,320,800,0.0402464866638183,1.361283540725708,ok,True,hazelnut-spread-contaminant-detection,GBM (default),roc_auc,0.0282875,0.0841906249999999,45,45,0.0102499999999999
