dataset_slug,dataset_name,task_name,fold,problem_type,num_trials,sample_size,seed,train_metric_error,val_metric_error,test_metric_error,train_rows,val_rows,test_rows,model_train_seconds,run_seconds,status,hf_found,hf_dataset_name,hf_method,hf_metric_name,hf_metric_error,hf_delta_local_minus_hf,hf_local_rank,hf_total_methods,hf_best_metric_error
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-3,3,regression,1,50000,42,898.6301593323466,863.6347504279305,892.4031110285977,820,205,513,0.1130681037902832,1.4664947986602783,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,746.2814167686921,146.12169425990555,45,45,726.7427178554125
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-5,5,regression,1,50000,42,579.7359463424227,689.4296342392723,753.7545500797067,820,206,512,1.4809248447418213,2.796678304672241,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,752.70043676175,1.0541133179567623,35,45,712.2787670489912
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-7,7,regression,1,50000,42,664.5669154311894,727.4712277543962,749.4831300074311,820,205,513,0.8616724014282227,2.146221160888672,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,746.4688064991403,3.014323508290772,34,45,703.9042957444839
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-9,9,regression,1,50000,42,740.2924916515435,830.0896590951131,734.3782282876178,820,205,513,0.1036446094512939,1.4027786254882812,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,737.0718329307715,-2.6936046431536624,30,45,689.1111369554578
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-11,11,regression,1,50000,42,743.7557313560839,777.6385686082107,842.1114884118582,820,206,512,1.265277624130249,2.575462102890014,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,774.6645674968966,67.44692091496165,43,45,756.694920051813
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-13,13,regression,1,50000,42,666.7357827474174,682.93575265609,788.1071658367783,820,205,513,0.0681815147399902,1.4384570121765137,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,788.4295358216963,-0.3223699849179411,32,45,747.1575827548468
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-15,15,regression,1,50000,42,937.1798748689127,953.6416613535988,973.7126876776912,820,205,513,0.0956747531890869,1.51155424118042,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,727.7197463992476,245.99294127844348,45,45,701.689369242221
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-17,17,regression,1,50000,42,1252.8547975439135,1323.8650400780214,1349.6496799199097,820,206,512,1.817044019699097,3.1258840560913086,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,747.020449118762,602.6292308011476,45,45,728.1997402537252
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-19,19,regression,1,50000,42,672.2320197876415,861.573732332154,726.3846157232109,820,205,513,0.1518497467041015,1.4059147834777832,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,709.4821752069854,16.90244051622551,33,45,682.2751758741015
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-21,21,regression,1,50000,42,1807.765344780698,1811.3671536433087,1766.6460181588006,820,205,513,0.0601959228515625,1.3201401233673096,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,772.465495726888,994.1805224319128,45,45,756.9574557172316
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-23,23,regression,1,50000,42,717.0435602338312,818.8902557699553,721.8311870949658,820,206,512,0.5932385921478271,2.1057896614074707,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,694.2475384573319,27.583648637633928,35,45,659.8072766654172
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-25,25,regression,1,50000,42,868.6559522306372,925.480563501044,834.261395291006,820,205,513,0.3287510871887207,1.6352720260620115,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,733.7116361835959,100.54975910741008,45,45,701.1645637089788
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-27,27,regression,1,50000,42,906.6786007269328,799.9259841402659,849.0814259383106,820,205,513,0.4213185310363769,1.7110629081726074,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,774.0630331760972,75.01839276221347,43,45,737.4113645184424
another-dataset-on-used-fiat-500,tabarena-another-dataset-on-used-fiat-500,fold-29,29,regression,1,50000,42,665.4448642075866,769.6604294602027,785.6410814016441,820,206,512,1.0690267086029053,2.485166072845459,ok,True,Another-Dataset-on-used-Fiat-500,GBM (default),rmse,771.506977514324,14.134103887320066,38,45,716.9619970182091
apsfailure,tabarena-apsfailure,fold-1,1,binary_classification,1,10000,42,0.0030149957432632,0.0112397743478563,0.0141444339601939,10000,10134,25333,4.013376474380493,10.222832918167114,ok,True,APSFailure,GBM (default),roc_auc,0.0085832656733449,0.0055611682868489,42,45,0.0073721445656228
apsfailure,tabarena-apsfailure,fold-3,3,binary_classification,1,10000,42,2.917092790999387e-05,0.0114336203682196,0.0132235907204869,10000,10134,25334,1.690099000930786,7.677676916122436,ok,True,APSFailure,GBM (default),roc_auc,0.0117294971589976,0.0014940935614893,34,45,0.0101796564521956
apsfailure,tabarena-apsfailure,fold-5,5,binary_classification,1,10000,42,0.0031589857129495,0.0136137016737203,0.0125749709244913,10000,10134,25333,2.114962577819824,8.022258520126343,ok,True,APSFailure,GBM (default),roc_auc,0.0062365978363432,0.0063383730881481,43,45,0.00561734436374
apsfailure,tabarena-apsfailure,fold-7,7,binary_classification,1,10000,42,0.0091592654154244,0.0159692328475102,0.0157412389458206,10000,10134,25333,1.911869764328003,7.956997156143188,ok,True,APSFailure,GBM (default),roc_auc,0.0061712053718374,0.0095700335739832,43,45,0.0048063461411862
bank-customer-churn,tabarena-bank-customer-churn,fold-0,0,binary_classification,1,10000,42,0.1446767361590021,0.150610667996012,0.1519693578404045,5332,1334,3334,0.1480462551116943,6.947831869125366,ok,True,Bank_Customer_Churn,GBM (default),roc_auc,0.1306379992733305,0.021331358567074,40,45,0.1205852741236281
bank-customer-churn,tabarena-bank-customer-churn,fold-2,2,binary_classification,1,10000,42,0.187460241678559,0.18371621247369,0.191782376450141,5333,1334,3333,0.0643260478973388,1.43731689453125,ok,True,Bank_Customer_Churn,GBM (default),roc_auc,0.1447999129887585,0.0469824634613825,40,45,0.1369417102370279
bank-customer-churn,tabarena-bank-customer-churn,fold-4,4,binary_classification,1,10000,42,0.1120489774821008,0.1376530131826742,0.1636632620558847,5333,1334,3333,0.1806244850158691,1.58270001411438,ok,True,Bank_Customer_Churn,GBM (default),roc_auc,0.1519744559855189,0.0116888060703658,40,45,0.138741311361515
bank-customer-churn,tabarena-bank-customer-churn,fold-6,6,binary_classification,1,10000,42,0.1692734967110198,0.1639266229090507,0.1848797250859106,5332,1334,3334,0.069798469543457,1.4320964813232422,ok,True,Bank_Customer_Churn,GBM (default),roc_auc,0.1395233380206295,0.0453563870652811,40,45,0.1292198841211597
bank-customer-churn,tabarena-bank-customer-churn,fold-8,8,binary_classification,1,10000,42,0.048810968721936,0.1444174421180902,0.1402401465873058,5333,1334,3333,0.7217485904693604,2.262803792953491,ok,True,Bank_Customer_Churn,GBM (default),roc_auc,0.1393611554737729,0.0008789911135329,30,45,0.1274870065802251
bank-marketing,tabarena-bank-marketing,fold-1,1,binary_classification,1,50000,42,0.2196188113295296,0.2247820654230008,0.2439607504458287,24112,6029,15070,2.754313707351685,5.715440988540649,ok,True,bank-marketing,GBM (default),roc_auc,0.2435251837353247,0.000435566710504,19,45,0.2398835971037126
bank-marketing,tabarena-bank-marketing,fold-3,3,binary_classification,1,50000,42,0.1855008326325148,0.2324467752014208,0.2376184063390323,24112,6028,15071,0.504622220993042,2.212865114212036,ok,True,bank-marketing,GBM (default),roc_auc,0.2323137870064295,0.0053046193326027,33,45,0.2300972457425205
bank-marketing,tabarena-bank-marketing,fold-5,5,binary_classification,1,50000,42,0.2463487550371149,0.2694057686056984,0.2609392844685611,24112,6029,15070,0.2938807010650635,1.9912950992584229,ok,True,bank-marketing,GBM (default),roc_auc,0.2409465444110314,0.0199927400575296,38,45,0.2389646593997052
bank-marketing,tabarena-bank-marketing,fold-7,7,binary_classification,1,50000,42,0.2488882596492809,0.2613837513521002,0.2572531330773626,24112,6029,15070,0.1106758117675781,1.7999842166900637,ok,True,bank-marketing,GBM (default),roc_auc,0.2348272125593253,0.0224259205180372,38,45,0.2332039129521304
bioresponse,tabarena-bioresponse,fold-0,0,binary_classification,1,10000,42,0.0088217370501876,0.1394962857925521,0.1177263998929198,2000,500,1251,6.564937591552734,22.815613508224487,ok,True,Bioresponse,GBM (default),roc_auc,0.111203776634903,0.0065226232580168,14,45,0.1083337194396825
bioresponse,tabarena-bioresponse,fold-2,2,binary_classification,1,10000,42,0.0332959361253,0.1339262779347547,0.1511928337149575,2000,501,1250,4.991478204727173,14.82274317741394,ok,True,Bioresponse,GBM (default),roc_auc,0.1260623594694391,0.0251304742455183,41,45,0.1182210120263217
bioresponse,tabarena-bioresponse,fold-4,4,binary_classification,1,10000,42,0.2005510884803171,0.2159806062162856,0.2071845926934422,2000,501,1250,0.6171557903289795,10.494297504425049,ok,True,Bioresponse,GBM (default),roc_auc,0.1306856859954205,0.0764989066980217,45,45,0.1230996142500567
bioresponse,tabarena-bioresponse,fold-6,6,binary_classification,1,10000,42,0.061323059102012,0.187080036739232,0.1540924698965751,2000,500,1251,1.75504469871521,11.4598069190979,ok,True,Bioresponse,GBM (default),roc_auc,0.1311526046734313,0.0229398652231437,39,45,0.1227509305163014
bioresponse,tabarena-bioresponse,fold-8,8,binary_classification,1,10000,42,0.1293204853445915,0.18037182121757,0.1639798254842502,2000,501,1250,0.9468960762023926,10.691887855529783,ok,True,Bioresponse,GBM (default),roc_auc,0.1250335210512201,0.0389463044330301,42,45,0.1160266724426016
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-1,1,binary_classification,1,50000,42,0.3096606648199447,0.3344298245614036,0.307671721677074,399,100,249,0.0259315967559814,1.539559841156006,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2527653880463871,0.0549063336306868,45,45,0.2003122212310437
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-3,3,binary_classification,1,50000,42,0.2676371780515116,0.1866776315789473,0.3075,398,100,250,0.0840070247650146,1.3429949283599854,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.3167543859649122,-0.0092543859649122,36,45,0.2478070175438596
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-5,5,binary_classification,1,50000,42,0.2806094182825486,0.2779605263157895,0.2526761819803746,399,100,249,1.094569206237793,2.40765643119812,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.1935325602140947,0.0591436217662799,40,45,0.1909901873327386
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-7,7,binary_classification,1,50000,42,0.1945810249307479,0.2214912280701754,0.2862622658340766,399,100,249,0.0733828544616699,1.3183307647705078,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2384924174843889,0.0477698483496876,41,45,0.2115967885816235
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-9,9,binary_classification,1,50000,42,0.2474279115341545,0.2033991228070175,0.3654385964912281,398,100,250,0.6447153091430664,2.107079029083252,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.3039035087719298,0.0615350877192982,43,45,0.2587719298245613
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-11,11,binary_classification,1,50000,42,0.2590893351800554,0.2952302631578948,0.3131578947368421,399,100,249,0.0315644741058349,1.3162956237792969,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2405441570026761,0.0726137377341659,44,45,0.2181534344335414
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-13,13,binary_classification,1,50000,42,0.198424515235457,0.2151864035087719,0.2624888492417485,399,100,249,0.0343568325042724,1.7980268001556396,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2950936663693131,-0.0326048171275645,30,45,0.2032560214094557
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-15,15,binary_classification,1,50000,42,0.2657999720044792,0.2154605263157895,0.2832894736842105,398,100,250,0.0328361988067626,1.5445764064788818,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2524122807017543,0.0308771929824561,41,45,0.2374122807017543
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-17,17,binary_classification,1,50000,42,0.2739958448753462,0.2538377192982456,0.2351025869759144,399,100,249,0.2451100349426269,1.566730499267578,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2418376449598571,-0.0067350579839426,14,45,0.2218554861730597
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-19,19,binary_classification,1,50000,42,0.2152181440443212,0.2587719298245613,0.3807760927743087,399,100,249,0.125967264175415,1.561661720275879,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.3166815343443354,0.0640945584299732,43,45,0.3166815343443354
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-21,21,binary_classification,1,50000,42,0.2098614221724525,0.2919407894736842,0.2795175438596491,398,100,250,0.5019209384918213,2.0042977333068848,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2810526315789473,-0.0015350877192982,15,45,0.2621929824561404
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-23,23,binary_classification,1,50000,42,0.5,0.5,0.5,399,100,249,0.0226404666900634,1.385962724685669,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2943800178412132,0.2056199821587867,45,45,0.2487511150758251
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-25,25,binary_classification,1,50000,42,0.2134868421052632,0.2883771929824561,0.2985727029438002,399,100,249,0.0842783451080322,1.6523418426513672,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2628456735057984,0.0357270294380017,42,45,0.2292595896520963
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-27,27,binary_classification,1,50000,42,0.1891097424412093,0.2083333333333333,0.3297368421052632,398,100,250,0.0298638343811035,1.338390588760376,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.3039473684210525,0.0257894736842106,43,45,0.2551754385964913
blood-transfusion-service-center,tabarena-blood-transfusion-service-center,fold-29,29,binary_classification,1,50000,42,0.2275796398891966,0.3358004385964912,0.2265834076717217,399,100,249,0.075380802154541,1.3261399269104004,ok,True,blood-transfusion-service-center,GBM (default),roc_auc,0.2395628902765387,-0.012979482604817,7,45,0.2147190008920606
churn,tabarena-churn,fold-1,1,binary_classification,1,10000,42,0.1924056118931159,0.2031487876424937,0.2332522000734345,2666,667,1667,0.0517072677612304,1.595052719116211,ok,True,churn,GBM (default),roc_auc,0.0996280898743322,0.1336241101991022,43,45,0.0850241030925392
churn,tabarena-churn,fold-3,3,binary_classification,1,10000,42,0.0063688288933465,0.1066614681965021,0.0834754645915503,2666,667,1667,0.1495101451873779,1.6004462242126465,ok,True,churn,GBM (default),roc_auc,0.0862233355837449,-0.0027478709921946,36,45,0.0648059316111762
churn,tabarena-churn,fold-5,5,binary_classification,1,10000,42,0.1118415425973311,0.1103282462589579,0.1501761898389757,2667,667,1666,0.0774347782135009,1.5106606483459473,ok,True,churn,GBM (default),roc_auc,0.0973073434735417,0.0528688463654339,40,45,0.074138007939694
churn,tabarena-churn,fold-7,7,binary_classification,1,10000,42,0.0657857380413533,0.0965244513757378,0.1080316005164101,2666,667,1667,0.0760977268218994,1.5004961490631104,ok,True,churn,GBM (default),roc_auc,0.0921128995961104,0.0159187009202996,39,45,0.0718784422414099
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-0,0,binary_classification,1,50000,42,0.1614404566906148,0.2463682151182151,0.2617558148249932,5238,1310,3274,1.266706943511963,14.221792459487917,ok,True,coil2000_insurance_policies,GBM (default),roc_auc,0.2520457024841565,0.0097101123408367,26,45,0.2409806713801517
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-2,2,binary_classification,1,50000,42,0.2192874413108883,0.3067401348651348,0.3282130591027834,5238,1310,3274,0.5752320289611816,2.88340425491333,ok,True,coil2000_insurance_policies,GBM (default),roc_auc,0.2561819562132845,0.0720311028894988,45,45,0.226311479757595
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-4,4,binary_classification,1,50000,42,0.1157237151522031,0.2599015567765568,0.2301804615218061,5238,1310,3274,1.1309003829956057,3.4550230503082275,ok,True,coil2000_insurance_policies,GBM (default),roc_auc,0.2234141954180928,0.0067662661037133,30,45,0.2017429901483165
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-6,6,binary_classification,1,50000,42,0.2305337247206499,0.2508793290043289,0.2454534855639111,5238,1310,3274,0.5976772308349609,2.9348390102386475,ok,True,coil2000_insurance_policies,GBM (default),roc_auc,0.2296783004805089,0.0157751850834021,34,45,0.2176930571863992
coil2000-insurance-policies,tabarena-coil2000-insurance-policies,fold-8,8,binary_classification,1,50000,42,0.0955978611657661,0.2804643273393272,0.2919227632573498,5238,1310,3274,0.829939603805542,3.176041841506958,ok,True,coil2000_insurance_policies,GBM (default),roc_auc,0.2545144276034,0.0374083356539497,41,45,0.2225023537680179
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-1,1,regression,1,50000,42,3.825115237875682,5.845624298513728,5.102584474988546,549,138,343,0.3009395599365234,1.6451013088226318,ok,True,concrete_compressive_strength,GBM (default),rmse,4.095591852217447,1.006992622771099,35,45,3.79217436672961
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-3,3,regression,1,50000,42,2.945408919921789,4.241389959326002,4.579567847132126,548,138,344,1.6423110961914062,3.0286736488342285,ok,True,concrete_compressive_strength,GBM (default),rmse,4.101246870785971,0.4783209763461551,28,45,3.791052308991999
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-5,5,regression,1,50000,42,7.883184643047145,8.276240570927103,8.218495958439911,549,138,343,0.3038725852966308,1.6261484622955322,ok,True,concrete_compressive_strength,GBM (default),rmse,4.939242164212933,3.279253794226978,40,45,4.183263526263326
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-7,7,regression,1,50000,42,13.355328618584965,11.96877465789134,12.528943262741684,549,138,343,0.0454442501068115,1.512549638748169,ok,True,concrete_compressive_strength,GBM (default),rmse,4.104999547251212,8.423943715490473,45,45,3.262319329415383
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-9,9,regression,1,50000,42,10.718184751567245,10.808127970362367,10.961803095253837,548,138,344,0.1235969066619873,1.3123650550842283,ok,True,concrete_compressive_strength,GBM (default),rmse,4.726019680849876,6.235783414403959,45,45,4.135476061798498
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-11,11,regression,1,50000,42,9.006309732308116,8.645788261957746,9.425338531084188,549,138,343,0.3305962085723877,1.5869026184082031,ok,True,concrete_compressive_strength,GBM (default),rmse,4.93330224301168,4.492036288072509,45,45,4.519660815815444
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-13,13,regression,1,50000,42,13.376766542126322,11.693833864647202,13.796294140919324,549,138,343,0.117861270904541,1.344346046447754,ok,True,concrete_compressive_strength,GBM (default),rmse,4.209969269800465,9.586324871118858,45,45,3.6575419978836328
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-15,15,regression,1,50000,42,16.44781251350459,17.131841958863653,16.903655798372263,548,138,344,0.0247993469238281,1.2571642398834229,ok,True,concrete_compressive_strength,GBM (default),rmse,3.94194617646994,12.961709621902322,45,45,3.5119058766396782
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-17,17,regression,1,50000,42,6.727634144173231,7.703973864179161,7.869955511460782,549,138,343,0.1067588329315185,1.3131444454193115,ok,True,concrete_compressive_strength,GBM (default),rmse,5.128943298252113,2.741012213208669,40,45,4.651331474684734
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-19,19,regression,1,50000,42,16.840131928378277,16.310127026262517,16.71338541843393,549,138,343,0.0264146327972412,1.276278734207153,ok,True,concrete_compressive_strength,GBM (default),rmse,4.433131147432473,12.280254271001455,45,45,3.8920212861380863
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-21,21,regression,1,50000,42,8.020131491449426,7.968027796238532,9.15009971563842,548,138,344,0.2938778400421142,1.5883493423461914,ok,True,concrete_compressive_strength,GBM (default),rmse,4.547477194838068,4.602622520800351,45,45,4.0285009670500855
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-23,23,regression,1,50000,42,4.963619908244844,5.521667158003456,6.344097306389484,549,138,343,0.8711800575256348,2.1293654441833496,ok,True,concrete_compressive_strength,GBM (default),rmse,4.36238499271912,1.9817123136703645,40,45,4.050891528311244
concrete-compressive-strength,tabarena-concrete-compressive-strength,fold-25,25,regression,1,50000,42,11.582136253086814,13.748958095149618,13.12769955500726,549,138,343,0.1409623622894287,1.4339268207550049,ok,True,concrete_compressive_strength,GBM (default),rmse,4.226828929807606,8.900870625199655,45,45,3.946970435798181
